Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9452963,AIR_11,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001130,,,,,116 [50-197],115.86,50.047,197.019,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9453031,AIR_11,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,3854 [2295-5395],3853.751,2294.845,5395.118,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9453770,AIR_11,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE001180,,,,,1 [0-5],0.802,0,4.694,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9454070,AIR_11,COUNTRY,MRT,YEAR,AFR,Africa,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000680,,,,,14 [11-17],14.278,10.866,17.429,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9454381,AIR_11,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000390,,,,,34 [21-48],33.998,21.151,48.357,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9454395,AIR_11,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE001140,,,,,790 [518-1147],790.088,518.477,1146.618,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9454535,AIR_11,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9454967,AIR_11,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE000000,,,,,1314 [1044-1577],1313.713,1043.76,1577.083,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9455267,AIR_11,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,51 [43-58],51.007,42.842,58.155,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9455522,AIR_11,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001180,,,,,100 527 [49 079-203 473],100527.32,49078.789,203473.43,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9455806,AIR_11,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000000,,,,,27 [14-43],26.902,13.851,43.345,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9455862,AIR_11,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,187 [0-741],186.876,0,740.59,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9456065,AIR_11,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,25 [15-40],25.097,14.998,39.555,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9456130,AIR_11,COUNTRY,HUN,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9456327,AIR_11,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000390,,,,,26 [11-42],26.098,10.918,41.509,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9456860,AIR_11,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9457393,AIR_11,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9457380,AIR_11,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,243 [163-387],243.4,162.981,387.01,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9458686,AIR_11,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000680,,,,,2 [0-8],2.176,0,8.017,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9459159,AIR_11,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001180,,,,,25 [8-66],24.987,7.706,65.605,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9459346,AIR_11,COUNTRY,COD,YEAR,AFR,Africa,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE001140,,,,,6229 [3957-9254],6228.87,3957.31,9254.087,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9459446,AIR_11,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,1118 [742-1714],1118.12,742.088,1714.238,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9459842,AIR_11,COUNTRY,CAN,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9460090,AIR_11,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,4 [1-9],3.938,1.494,8.942,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9460162,AIR_11,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,3606 [2008-5097],3605.913,2007.823,5097.352,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9460206,AIR_11,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9460794,AIR_11,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,312 [30-800],312.038,30.052,799.618,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9461205,AIR_11,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,344 [271-402],344.095,271.006,402.44,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9461264,AIR_11,REGION,EUR,YEAR,,,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE000000,,,,,79 934 [7111-219 842],79934.017,7111.092,219842.361,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9461323,AIR_11,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE000000,,,,,1518 [101-3197],1517.902,101.073,3197.263,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9461463,AIR_11,COUNTRY,CYP,YEAR,EUR,Europe,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9461671,AIR_11,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9461824,AIR_11,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2014,GHECAUSE,GHECAUSE_GHE000680,,,,,66 [35-89],66.379,35.151,89.37,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9461973,AIR_11,COUNTRY,VCT,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,3 [0-12],3.345,0.13,11.842,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9461982,AIR_11,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2019,GHECAUSE,GHECAUSE_GHE001180,,,,,56 [36-88],56.074,35.885,88.37,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9462036,AIR_11,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9462083,AIR_11,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,24 384 [19 314-28 142],24384.414,19314.081,28142.175,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9462551,AIR_11,REGION,SEAR,YEAR,,,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE000390,,,,,106 470 [70 265-138 766],106470.153,70264.729,138766.187,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9462901,AIR_11,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000390,,,,,73 [2-241],72.896,1.614,240.714,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9462944,AIR_11,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000680,,,,,15 [13-16],14.559,12.659,16.106,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9462948,AIR_11,REGION,SEAR,YEAR,,,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,191 834 [97 653-362 832],191834.305,97653.046,362831.755,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9463090,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,GHECAUSE,GHECAUSE_GHE001180,,,,,1350 [870-2197],1350.237,869.77,2197.196,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9463178,AIR_11,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE000000,,,,,49 278 [40 387-60 876],49277.751,40387.193,60875.916,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9463290,AIR_11,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9463520,AIR_11,COUNTRY,GTM,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE000000,,,,,7621 [5960-9270],7621.477,5959.911,9270.271,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9463694,AIR_11,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE000390,,,,,36 705 [25 637-46 348],36705.402,25636.95,46348.317,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9463840,AIR_11,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,10 512 [8814-12 308],10511.877,8813.555,12308.344,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9464011,AIR_11,COUNTRY,HND,YEAR,AMR,Americas,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,269 [186-346],268.726,186.237,345.56,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9464131,AIR_11,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9464140,AIR_11,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,4210 [590-8969],4209.746,589.669,8968.775,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9464304,AIR_11,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE000390,,,,,27 [0-101],26.69,0,101.188,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9464721,AIR_11,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9465797,AIR_11,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,2222 [1802-2645],2222.367,1802.116,2644.772,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9466310,AIR_11,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_FMLE,2011,GHECAUSE,GHECAUSE_GHE001140,,,,,559 [104-1370],559.255,104.101,1369.99,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9467304,AIR_11,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9467411,AIR_11,COUNTRY,MLI,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE000680,,,,,42 [37-47],42.406,36.991,46.85,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9467807,AIR_11,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001140,,,,,896 [586-1308],896.486,585.506,1308.062,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9468201,AIR_11,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,2549 [1611-3843],2548.553,1610.825,3843.25,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9468325,AIR_11,REGION,SEAR,YEAR,,,SEX,SEX_MLE,2013,GHECAUSE,GHECAUSE_GHE001140,,,,,144 022 [76 589-244 215],144022.234,76588.909,244214.87,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9468446,AIR_11,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE001130,,,,,907 [0-3284],906.976,0,3283.531,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9469331,AIR_11,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2015,GHECAUSE,GHECAUSE_GHE001130,,,,,164 [0-936],164.081,0,935.792,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9469554,AIR_11,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9469804,AIR_11,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001130,,,,,3 [0-8],2.833,0.199,8.12,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9469914,AIR_11,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000000,,,,,5643 [4750-6576],5642.941,4750.167,6575.747,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9470013,AIR_11,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE001180,,,,,2226 [1222-3984],2226.265,1221.5,3983.893,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9470090,AIR_11,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE001140,,,,,378 [71-933],378.239,71.108,933.37,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9470225,AIR_11,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_FMLE,2019,GHECAUSE,GHECAUSE_GHE000390,,,,,2452 [1875-2949],2452.4,1875.142,2949.139,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9470250,AIR_11,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,165 [16-482],164.635,16.024,482.205,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9470265,AIR_11,COUNTRY,SLB,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2018,GHECAUSE,GHECAUSE_GHE000680,,,,,9 [7-11],9.487,7.34,11.446,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9471644,AIR_11,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000680,,,,,66 333 [31 907-110 231],66332.811,31907.099,110230.776,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9471993,AIR_11,COUNTRY,BDI,YEAR,AFR,Africa,SEX,SEX_FMLE,2018,GHECAUSE,GHECAUSE_GHE000390,,,,,2101 [1688-2411],2101.442,1688.49,2410.657,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9472024,AIR_11,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_MLE,2012,GHECAUSE,GHECAUSE_GHE000000,,,,,38 376 [32 885-43 369],38375.709,32885.249,43369.174,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9472028,AIR_11,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,18 [0-69],18.462,0,68.751,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9472234,AIR_11,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_BTSX,2011,GHECAUSE,GHECAUSE_GHE000390,,,,,79 [40-121],78.909,39.695,121.445,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9472292,AIR_11,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001140,,,,,651 [194-1422],650.96,193.823,1421.936,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9472400,AIR_11,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2012,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-1],0.437,0.033,1.311,,2024-10-03T16:28:23.683+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9472604,AIR_11,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_MLE,2017,GHECAUSE,GHECAUSE_GHE001140,,,,,847 [48-2499],847.124,48.174,2498.903,,2024-10-03T16:28:23.683+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9472776,AIR_11,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_MLE,2019,GHECAUSE,GHECAUSE_GHE000390,,,,,5005 [3903-5839],5004.828,3903.46,5838.857,,2024-10-03T16:28:23.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9472790,AIR_11,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,GHECAUSE,GHECAUSE_GHE001130,,,,,1377 [0-5537],1377.354,0,5536.54,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9472817,AIR_11,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_MLE,2015,GHECAUSE,GHECAUSE_GHE001140,,,,,266 [86-587],265.53,85.636,586.76,,2024-10-03T16:28:23.683+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9472907,AIR_11,COUNTRY,MDA,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,32 [5-80],31.991,5.302,79.846,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9472910,AIR_11,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_MLE,2011,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9473084,AIR_11,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2013,GHECAUSE,GHECAUSE_GHE001130,,,,,2330 [420-5640],2330.365,419.641,5639.863,,2024-10-03T16:28:23.683+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9473556,AIR_11,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2014,GHECAUSE,GHECAUSE_GHE001140,,,,,25 222 [12 454-45 249],25222.207,12454.244,45248.727,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9473750,AIR_11,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,GHECAUSE,GHECAUSE_GHE000000,,,,,1074 [149-2653],1073.653,149.046,2652.798,,2024-10-03T16:28:23.683+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9473836,AIR_11,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2016,GHECAUSE,GHECAUSE_GHE001180,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9474074,AIR_11,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2010,GHECAUSE,GHECAUSE_GHE000390,,,,,345 [276-397],344.88,275.985,397.25,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9474204,AIR_11,COUNTRY,SVK,YEAR,EUR,Europe,SEX,SEX_MLE,2010,GHECAUSE,GHECAUSE_GHE000000,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9474415,AIR_11,COUNTRY,CHE,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,GHECAUSE,GHECAUSE_GHE000680,,,,,0 [0-0],0,0,0,,2024-10-03T16:28:23.683+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9474481,AIR_11,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2014,GHECAUSE,GHECAUSE_GHE001180,,,,,2469 [313-7466],2469.344,313.073,7466.038,,2024-10-03T16:28:23.683+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
