IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2015,FALSE,,,,,,,,,,,,,12.81,,,,,,12.8,,"Annuaire Statistique Edition 2021, INSTAD",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2015,FALSE,,,,,,,,,,,,,13.84,,,,,,13.8,,"Statistical Yearbook of Jordan, Department of Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2015,FALSE,,,,,,,,,,,,,13.94,,,,,,13.9,,Ministry of Health and Prevention,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,,,,,,,,,,,,,131.5,,,,,,131.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2015,FALSE,,,,,,,,,,,,,14.24,,,,,,14.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2015,FALSE,,,,,,,,,,,,,14.7,,,,,,14.7,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2015,FALSE,,,,,,,,,,,,,15.15,,,,,,15.2,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,FALSE,,,,,,,,,,,,,15.29,,,,,,15.3,,"INEC, Bancos de datos abiertos, Estadisticas Sociodemograficas y Sociales",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,PER,Peru,Year,2015,FALSE,,,,,,,,,,,,,15.82,,,,,,15.8,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,,,,,,,,,,,,,16.38,,,,,,16.4,,"Annuaire Statistique de l'Algerie, Office National des Statistiques",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2015,FALSE,,,,,,,,,,,,,16.48,,,,,,16.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,,,,,,,,,,,,,17.05,,,,,,17,,"National Health Profile, Central Bureau of Health Intelligence",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,FALSE,,,,,,,,,,,,,17.12,,,,,,17.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2015,FALSE,,,,,,,,,,,,,17.18,,,,,,17.2,,"Statistical Yearbook, National Statistics Bureau",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GUY,Guyana,Year,2015,FALSE,,,,,,,,,,,,,17.56,,,,,,17.6,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2015,FALSE,,,,,,,,,,,,,17.73,,,,,,17.7,,"Tunisie en chiffres, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,,,,,,,,,,,,,18.1,,,,,,18.1,,"Iran Statistical Yearbook, Statistical Center of Iran",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,FALSE,,,,,,,,,,,,,18.7,,,,,,18.7,,"Health facts, Ministry of Health Malaysia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2015,FALSE,,,,,,,,,,,,,18.82,,,,,,18.8,,"Health Status Report, Ministry of health and medical services",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,FALSE,,,,,,,,,,,,,19.04,,,,,,19,,"Health statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2015,FALSE,,,,,,,,,,,,,19.34,,,,,,19.3,,"Anuario estatistico, Instituto Nacional de Estatistica Cabo Verde",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,FALSE,,,,,,,,,,,,,2.54,,,,,,2.5,,"Statistical yearbook, Central Bureau of Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2015,FALSE,,,,,,,,,,,,,2.6,,,,,,2.6,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2015,FALSE,,,,,,,,,,,,,2.6,,,,,,2.6,,Ministry of Health,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2015,FALSE,,,,,,,,,,,,,20.9,,,,,,20.9,,"INEC, Servicios de Salud",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2015,FALSE,,,,,,,,,,,,,21.19,,,,,,21.2,,"Annual Statistical Book, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2015,FALSE,,,,,,,,,,,,,21.34,,,,,,21.3,,"Annual bulletin of health statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,FALSE,,,,,,,,,,,,,21.36,,,,,,21.4,,"Statistical yearbook, National Statistical Office",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CHL,Chile,Year,2015,FALSE,,,,,,,,,,,,,21.54,,,,,,21.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,,,,,,,,,,,,,23.54,,,,,,23.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2015,FALSE,,,,,,,,,,,,,23.47,,,,,,23.5,,"SingStat Table builder, Statistics Singapore",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,FALSE,,,,,,,,,,,,,23.61,,,,,,23.6,,"Federalno ministarstvo zdravstva, FBIH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2015,FALSE,,,,,,,,,,,,,23.82,,,,,,23.8,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2015,FALSE,,,,,,,,,,,,,24.27,,,,,,24.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2015,FALSE,,,,,,,,,,,,,24.38,,,,,,24.4,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2015,FALSE,,,,,,,,,,,,,24.55,,,,,,24.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2015,FALSE,,,,,,,,,,,,,24.95,,,,,,24.9,,"Statistics Bostwana, Data portal",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2015,FALSE,,,,,,,,,,,,,25.33,,,,,,25.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,,,,,,,,,,,,,25.26,,,,,,25.3,,"Data on Health, Culture, Sport, Living standards, Social order, Safety and Environment, General Statistics Office of Vietnam",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,FALSE,,,,,,,,,,,,,26.06,,,,,,26.1,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CAN,Canada,Year,2015,FALSE,,,,,,,,,,,,,26.19,,,,,,26.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,,,,,,,,,,,,,26.32,,,,,,26.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,FALSE,,,,,,,,,,,,,27.17,,,,,,27.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,,,,,,,,,,,,,27.66,,,,,,27.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2015,FALSE,,,,,,,,,,,,,27.91,,,,,,27.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2015,FALSE,,,,,,,,,,,,,28.53,,,,,,28.5,,"Statistical database, INSTAT",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2015,FALSE,,,,,,,,,,,,,29.28,,,,,,29.3,,"Statistics Suriname, Statistical yearbook",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,IRL,Ireland,Year,2015,FALSE,,,,,,,,,,,,,29.43,,,,,,29.4,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ESP,Spain,Year,2015,FALSE,,,,,,,,,,,,,29.8,,,,,,29.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2015,FALSE,,,,,,,,,,,,,30.43,,,,,,30.4,,"Seychelles in figures, national bureau of statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2015,FALSE,,,,,,,,,,,,,30.68,,,,,,30.7,,Brunei Darussalam Health Information Booklet,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2015,FALSE,,,,,,,,,,,,,31.17,,,,,,31.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ISR,Israel,Year,2015,FALSE,,,,,,,,,,,,,31.66,,,,,,31.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,,,,,,,,,,,,,32.22,,,,,,32.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,FALSE,,,,,,,,,,,,,33.7,,,,,,33.7,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2015,FALSE,,,,,,,,,,,,,33.66,,,,,,33.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GEO,Georgia,Year,2015,FALSE,,,,,,,,,,,,,33.94,,,,,,33.9,,"Statistical YearBook of Georgia 2021, National Statistics Office of Georgia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GRD,Grenada,Year,2015,FALSE,,,,,,,,,,,,,33.96,,,,,,34,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2015,FALSE,,,,,,,,,,,,,34.71,,,,,,34.7,,"Health statistics report, Ministry of health",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2015,FALSE,,,,,,,,,,,,,34.69,,,,,,34.7,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,DMA,Dominica,Year,2015,FALSE,,,,,,,,,,,,,37,,,,,,37,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2015,FALSE,,,,,,,,,,,,,37,,,,,,37,,"WHO EMRO Regional Observatory, data extracted on 28 July 2022",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,NOR,Norway,Year,2015,FALSE,,,,,,,,,,,,,37.61,,,,,,37.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2015,FALSE,,,,,,,,,,,,,37.77,,,,,,37.8,,"Annual Health Bulletin, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,,,,,,,,,,,,,38.15,,,,,,38.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,,,,,,,,,,,,,38.25,,,,,,38.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2015,FALSE,,,,,,,,,,,,,38.58,,,,,,38.6,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,,,,,,,,,,,,,4.44,,,,,,4.4,,"Afghanistan Statistical Yearbook, National Statistic and Information Authority",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2015,FALSE,,,,,,,,,,,,,4.45,,,,,,4.4,,"INSAE, Annuaire statistique",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,FALSE,,,,,,,,,,,,,4.77,,,,,,4.8,,"Pakistan statistical yearbook, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2015,FALSE,,,,,,,,,,,,,4.85,,,,,,4.9,,"Annuaire statistiques du Tchad, INSEED",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2015,FALSE,,,,,,,,,,,,,40.14,,,,,,40.1,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,,,,,,,,,,,,,40.47,,,,,,40.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,FALSE,,,,,,,,,,,,,40.84,,,,,,40.8,,Special calculations provided by The State Statistical Committee of the Republic of Azerbaijan during 2021 SDG 3.8.1 country consultation,EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,FALSE,,,,,,,,,,,,,41.91,,,,,,41.9,,"Open data, the State Committee of the Republic of Uzbekistan on Statistics",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2015,FALSE,,,,,,,,,,,,,42.52,,,,,,42.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,FALSE,,,,,,,,,,,,,42.45,,,,,,42.5,,"Turkmenstat, Turkmenistan, 2023.",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2015,FALSE,,,,,,,,,,,,,42.83,,,,,,42.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2015,FALSE,,,,,,,,,,,,,43.09,,,,,,43.1,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,FALSE,,,,,,,,,,,,,43.54,,,,,,43.5,,"Statistical yearbook of Armenia 2020, Statistical Committee of the Republic of Armenia",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2015,FALSE,,,,,,,,,,,,,44.51,,,,,,44.5,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MLT,Malta,Year,2015,FALSE,,,,,,,,,,,,,44.7,,,,,,44.7,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2015,FALSE,,,,,,,,,,,,,44.77,,,,,,44.8,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,FALSE,,,,,,,,,,,,,45.46,,,,,,45.5,,"Statistical yearbook of the Kyrgyz Republic, National Statistical Committee of the Kyrgyz Republic",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2015,FALSE,,,,,,,,,,,,,45.79,,,,,,45.8,,"Health development main indicators 1991-2020, Statistics Agency under the President of the Republic of Tajikistan",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,FALSE,,,,,,,,,,,,,47.3,,,,,,47.3,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2015,FALSE,,,,,,,,,,,,,48.24,,,,,,48.2,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2015,FALSE,,,,,,,,,,,,,49.54,,,,,,49.5,,"Maldives Health Statistics, MoH",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2015,FALSE,,,,,,,,,,,,,49.61,,,,,,49.6,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2015,FALSE,,,,,,,,,,,,,49.74,,,,,,49.7,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,FALSE,,,,,,,,,,,,,5.92,,,,,,5.9,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2015,FALSE,,,,,,,,,,,,,50.01,,,,,,50,,"WHO PAHO PLISA, 2022 edition",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2015,FALSE,,,,,,,,,,,,,52.66,,,,,,52.7,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2015,FALSE,,,,,,,,,,,,,55.02,,,,,,55,,"Eurostat Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,FALSE,,,,,,,,,,,,,56.53,,,,,,56.5,,"OECD Health Statistics Database, data extracted on 4 January 2023",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,FALSE,,,,,,,,,,,,,57.37,,,,,,57.4,,"Statistical databank, Statistica Moldovei",EN,2024-03-04T23:00:00.000Z
WHS6_102,Hospital beds (per 10 000 population),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,FALSE,,,,,,,,,,,,,57.46,,,,,,57.5,,"Statistics of health protection, Agency for Strategic planning and reforms of the Republic of the Kazakhstan Bureau of National Statistics",EN,2024-03-04T23:00:00.000Z
